YEAR,MO,DY,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,WS10M
2011,6,10,29.51,25.24,82.25,10.77,4.59
2011,6,11,29.35,25.03,81.38,1.42,4.98
2011,6,12,28.31,25.17,84.69,5.59,4.14
2011,6,13,28.9,25.3,82.94,13.01,4.52
2011,6,14,29.49,24.6,82.56,7.09,4.15
2011,6,15,29.48,25.26,82.12,5.07,5.25
2011,6,16,28.61,25.04,85.12,3.03,4.38
2011,6,17,29.33,25.87,84.31,7.37,4.59
2011,6,18,28.88,25.08,85.31,10.33,4.3
2011,6,19,29.45,25.01,83.44,8.25,4.91
2011,6,20,29.6,25.52,83.69,6.53,4.95
2011,6,21,30.28,25.4,78.19,0.69,4.97
2011,6,22,30.31,24.73,79.94,0.64,3.98
2011,6,23,30.66,25.76,81.62,0.22,5.06
2011,6,24,29.83,25.97,83.31,0.5,5.7
2011,6,25,30.36,25.94,82.62,0.58,6.23
2011,6,26,28.86,25.61,87.5,10.84,5.02
2011,6,27,29.3,26.24,83.44,9.7,4.68
2011,6,28,30.49,25.09,81.69,6.24,3.73
2011,6,29,29.89,25.67,84.69,3.71,3.82
2011,6,30,29.37,25.62,85.06,10.99,4.02
2011,7,1,28.52,24.93,85.25,22.48,4.38
2011,7,2,27.82,24.84,85.88,22.84,3.77
2011,7,3,28.35,24.71,87.25,10.97,3.83
2011,7,4,29.63,24.58,84,1.31,2.83
2011,7,5,29.47,25.47,85.25,0.6,3.06
2011,7,6,30.67,25.12,81.88,2.51,3.25
2011,7,7,31.16,25.47,82,1.44,3.91
2011,7,8,30.05,25.7,83.94,1.56,3.95
2011,7,9,30.74,25.58,82.69,1.91,4.62
2011,7,10,29.06,25.51,86.12,1.7,3.74
2011,7,11,30.1,25.05,82.94,1.44,3.62
2011,7,12,28.08,25.81,87.94,6.92,3.63
2011,7,13,29.02,25.3,86,1.68,3.38
2011,7,14,29.64,25.12,84.06,7.39,4.55
2011,7,15,29.01,25.19,84.25,6.17,5.3
2011,7,16,28.43,24.9,86.06,3.82,4.5
2011,7,17,28.86,25.36,85.06,1.21,4.77
2011,7,18,28.91,25.44,84.88,0.15,4.58
2011,7,19,29.19,25.66,86.56,2.67,4.3
2011,7,20,29.2,25.76,86.44,5.87,4.36
2011,7,21,28.64,24.99,85.69,7.19,3.61
2011,7,22,27.65,24.07,85.38,3.65,3.57
2011,7,23,29.98,24.08,81,4.23,4.74
2011,7,24,29.68,24.83,83.38,3.67,3.63
2011,7,25,28.12,25.3,88.44,18.57,3.44
2011,7,26,27.68,24.94,88.38,3.65,3.92
2011,7,27,29.54,24.64,84,2.14,4.38
2011,7,28,29,24.08,84.31,6.49,3.83
2011,7,29,28.04,24.62,88.94,6.34,5.06
2011,7,30,28.19,25.32,88.62,3.21,6.03
2011,7,31,27.62,25.45,88.44,15.18,6.05
2011,8,1,29.83,25.31,86.19,17.74,4.95
2011,8,2,29.66,24.71,82.25,5.42,4.71
2011,8,3,30.11,25.19,85.12,0.55,4.06
2011,8,4,30.22,25.3,79.5,0.3,3.62
2011,8,5,31.15,25.26,81.75,2.79,3.56
2011,8,6,29.76,25.83,85,6.79,3.55
2011,8,7,30.48,25.95,81.88,2.43,3.94
2011,8,8,30.57,25.09,80.06,1.68,4.09
2011,8,9,30.23,24.81,81.12,9.22,4.06
2011,8,10,28.24,24.9,86.19,25.25,4.48
2011,8,11,27.94,24.87,86.31,18.91,5.34
2011,8,12,28.87,24.72,83.94,9.95,3.52
2011,8,13,29.56,24.68,83.31,7.17,3.09
2011,8,14,28.07,25.58,87.25,8.21,2.8
2011,8,15,28.45,25.2,87.44,25.51,3.34
2011,8,16,27.94,24.65,87.5,25.12,3.88
2011,8,17,28.32,24.86,87.12,10.82,3.43
2011,8,18,29.69,24.87,83.81,7.15,4.03
2011,8,19,28.03,24.4,84.56,3.27,3.16
2011,8,20,29.49,24.99,81.81,6.58,2.66
2011,8,21,30.1,24.95,79.69,4.61,2.78
2011,8,22,30.44,25.12,80.75,1.19,3.2
2011,8,23,30.37,25.46,82.38,0.83,3.9
2011,8,24,29.79,25.17,83.69,4.94,3.18
2011,8,25,28.71,25.68,85.19,13.79,2.97
2011,8,26,28.97,25.07,87,15.76,2.95
2011,8,27,27.72,25.26,89.06,38.83,3.76
2011,8,28,29.16,24.57,87.19,32.84,4.06
2011,8,29,27.76,24.76,88.75,14.3,5.09
2011,8,30,29.13,24.58,86.12,3.03,4.01
2011,8,31,28.49,25.11,87.19,7.23,4.12
2011,9,1,28.87,24.9,86.88,4.16,3.82
2011,9,2,28.6,24.78,86.06,8.88,3.93
2011,9,3,29.22,24.37,85.88,2.96,3.98
2011,9,4,29.05,24.77,86.25,10.21,3.9
2011,9,5,28.87,25.05,86.94,9.9,3.3
2011,9,6,29.62,24.51,84.31,5.44,3.46
2011,9,7,29.53,24.58,83.75,4.78,3.63
2011,9,8,27.22,24.82,91,9.13,3.67
2011,9,9,29.01,25.03,86.88,13.96,4.27
2011,9,10,27.11,24.83,90.69,38.54,6.31
2011,9,11,27,25.06,91.06,56.95,6.96
2011,9,12,28.26,25.35,89.06,23.96,5.91
2011,9,13,28.37,25.23,88.69,3.49,4.29
2011,9,14,29.21,24.94,85,1.06,3.45
2011,9,15,29.35,25.2,85.81,3.7,3.42
2011,9,16,29.07,24.64,85.81,1.69,3.92
2011,9,17,27.98,24.68,88.31,0.95,4.02
2011,9,18,29.31,25.01,86.06,1.58,3.82
2011,9,19,29.24,24.5,84.44,5.69,3.91
2011,9,20,27.66,24.55,87.5,6.24,3.87
2011,9,21,26.64,24.44,88.94,9.31,4.57
2011,9,22,26.54,23.39,86.88,17.27,3.13
2011,9,23,27.44,24.18,90.38,46.15,3.66
2011,9,24,28.26,23.41,85.5,17.31,3.93
2011,9,25,29.5,23.52,82.12,1.56,3.02
2011,9,26,28.82,24.39,86.44,6.9,4.01
2011,9,27,26.91,24.36,91.56,32.22,4.27
2011,9,28,28.49,24.37,86.81,9.67,4.83
2011,9,29,29.04,24.58,87,4.12,4.73
2011,9,30,28.86,25.08,88.88,1.54,4.61
2011,10,1,28.8,25.21,88.56,1.17,3.51
2011,10,2,28.55,25.09,89.38,3.93,3.24
2011,10,3,26.94,24.69,89.81,16.62,3.02
2011,10,4,27.44,23.96,89.94,12.05,3.96
2011,10,5,28.13,23.53,87.44,11.24,1.78
2011,10,6,27.9,24.44,88.38,25.49,1.69
2011,10,7,25.49,24.22,91.75,31.32,1.66
2011,10,8,29.31,23.73,85.44,10.45,1.7
2011,10,9,28.76,24.41,87.62,6.6,1.85
2011,10,10,26.08,24.12,90.81,12.88,2.2
2011,10,11,29.28,23.87,85.44,3.41,1.31
2011,10,12,26.82,24.63,91.88,9.35,2.15
2011,10,13,27.87,24.45,89.19,14.23,3.71
2011,10,14,27.42,25.02,90.62,8.75,3.53
2011,10,15,27.83,24.99,89.81,10.96,2.99
2011,10,16,27.27,24.87,89,7.25,1.91
2011,10,17,28.86,24.47,88.25,5.31,2.17
2011,10,18,29.44,24.19,89.31,2.88,3.7
2011,10,19,29.76,23.68,86.38,2.22,3.62
2011,10,20,28.55,24.38,90.06,11,2.98
2011,10,21,27.75,24.23,89.5,6.76,2.45
2011,10,22,29.22,24.01,87.44,1.08,2.82
2011,10,23,30.51,24.25,83.38,1.23,1.78
2011,10,24,30.63,23.23,83.56,4.41,2.4
2011,10,25,29.68,24.19,89.25,1.66,3.22
2011,10,26,27.82,24.19,88.25,1.72,2.95
2011,10,27,28.51,24.03,86.88,2.7,2.34
2011,10,28,28.9,23.85,87.81,0.98,3.72
2011,10,29,29.4,23.54,87.44,0.59,3.8
2011,10,30,29.63,22.84,86.75,2.69,3.6
2011,10,31,28.86,23.31,87.75,0.72,3.61
2011,11,1,29.73,23.44,86.19,0.09,3.7
2011,11,2,29.52,23.4,86.56,1.49,3.95
2011,11,3,29.9,23.01,83.75,0.65,3.98
2011,11,4,30.12,22.55,83.69,0.02,3.47
2011,11,5,29.91,22.34,83.94,0.03,3.18
2011,11,6,29.9,23.1,85,0.92,2.85
2011,11,7,29.98,24.5,83.69,1.92,2.69
2011,11,8,29.42,24.55,85.38,2.95,2.88
2011,11,9,29.55,24.08,83.38,1.92,3.15
2011,11,10,28.14,21.82,84.25,3.6,3.28
2011,11,11,28.69,20.55,82.12,0.57,3.03
2011,11,12,28.92,21.19,80.44,0,3.14
2011,11,13,29.24,21.92,82.06,0.01,3.31
2011,11,14,29.19,22.34,83.25,0.09,3.52
2011,11,15,29.37,22.65,83.94,0.01,4.15
2011,11,16,29.83,21.86,84.38,0.03,3.83
2011,11,17,30.12,22.75,83.75,0.04,3.43
2011,11,18,30.45,22.56,78.12,0,2.08
2011,11,19,30.79,22.72,80.25,0,2.35
2011,11,20,28.83,23.41,81.06,0,4.09
2011,11,21,29.69,21.8,84.75,0.04,4.59
2011,11,22,29.28,23.28,87.94,0.28,4.25
2011,11,23,29.48,23.51,85.94,0.9,5.06
2011,11,24,27.58,21.82,83.62,0.03,5.52
2011,11,25,28.71,20.84,83.06,0,5.09
2011,11,26,29.68,21.82,84.75,0.02,4.3
2011,11,27,29.73,21.97,85.31,0.02,3.88
2011,11,28,30.4,22.08,80.38,0,2.56
2011,11,29,30.64,22.36,78.25,0.03,2.45
2011,11,30,30.7,22.01,76.31,0.04,2.89
2011,12,1,30.3,20.98,77.12,0.01,3.56
2011,12,2,27.57,20.57,79.19,0,4.75
2011,12,3,27.42,19.42,77.75,0,4.29
2011,12,4,28.22,19.94,78.25,0,3.82
2011,12,5,28.63,20.11,77.69,0,3.7
2011,12,6,29.08,19.87,80.69,0,4.1
2011,12,7,29.05,21.67,84.88,0.18,3.7
2011,12,8,29.12,23.21,86.38,0.39,3.36
2011,12,9,27.78,20.44,78.06,0.22,5.79
2011,12,10,26.94,17.89,76.69,0,6.46
2011,12,11,25.22,15.66,75.69,0,6.08
2011,12,12,25.17,15.49,75.19,0,5.51
2011,12,13,26.77,16.66,75.81,0,4.81
2011,12,14,27.93,18.83,77.81,0.07,4.48
2011,12,15,29.17,20.65,79.38,0.02,4.57
2011,12,16,26.79,20.37,79.06,0,5.34
2011,12,17,26.47,18.83,76.81,0,5.67
2011,12,18,27.76,19.21,76.69,0,5.74
2011,12,19,27.95,18.7,76.62,0,5.3
2011,12,20,28.13,19.6,76.94,0,4.67
2011,12,21,29.26,19.79,78.19,0.14,4.32
2011,12,22,28.73,21.62,78.81,0.01,4.1
2011,12,23,29.55,20.23,77.62,0.02,4.64
2011,12,24,27.95,19.8,70.31,0.02,6.89
2011,12,25,25.46,16.55,70.5,0,6.28
2011,12,26,26.75,16.2,69.44,0,5.46
2011,12,27,28.87,16.87,73.19,0,4.37
2011,12,28,30.19,19.15,76.5,0,3.91
2011,12,29,30.66,20.44,75.75,0,3.92
2011,12,30,30.81,20.75,73.38,0,4.2
2011,12,31,30.44,20.96,73.88,0,4.35
2012,1,1,30.39,21.28,75.44,0.01,3.51
2012,1,2,30.69,22.28,73.88,0.14,2.99
2012,1,3,28.29,23.36,79.75,3.63,1.02
2012,1,4,29.44,23.84,82.25,7.06,1.76
2012,1,5,30.19,22.66,75.44,0.99,2.27
2012,1,6,30.94,21.95,69.44,0.29,2.23
2012,1,7,31.44,20.86,71,0,3.82
2012,1,8,29.01,20.43,69.56,0,4.89
2012,1,9,30.3,19.3,68.25,0,4.7
2012,1,10,30.57,20.14,67.38,0,4.6
2012,1,11,30.78,20.83,67.56,0.01,4.58
2012,1,12,28.47,20.88,70.56,0.09,4.38
2012,1,13,31.36,20.94,68.62,0.03,3.45
2012,1,14,30.7,21.69,72.88,0.04,2.95
2012,1,15,29.71,23.71,78.88,0.43,2.31
2012,1,16,30.83,23.26,76.19,0.35,1.35
2012,1,17,30.73,24.4,77.62,1.19,1.72
2012,1,18,31.78,24.05,77.5,0.59,2.62
2012,1,19,28.52,24.69,84.38,3.15,2.14
2012,1,20,29.25,24.23,82.81,2.48,2.53
2012,1,21,30.82,23.85,79.81,0.68,3.22
2012,1,22,31.83,23.67,74.19,0.02,2.4
2012,1,23,30.91,24.94,73.88,1.02,1.15
2012,1,24,30.65,24.01,74.25,0.28,2.3
2012,1,25,32.3,24.6,69.75,0.06,1.91
2012,1,26,31.86,23.22,70.75,2.65,2.18
2012,1,27,31.48,24.44,73.5,4.92,1.83
2012,1,28,31.5,24.57,72.75,0.14,1.76
2012,1,29,29.15,25.08,77.31,5.35,1.49
2012,1,30,25.73,23.23,85.75,3.97,3.01
2012,1,31,29.6,21.97,79.12,3.11,3.91
2012,2,1,32.53,21.49,70.06,0.24,3.43
2012,2,2,31.94,23.61,72.31,2.04,2.38
2012,2,3,30.14,24.54,75.69,3.42,1.52
2012,2,4,29.67,24.3,78.62,1.36,2.03
2012,2,5,31.31,24.3,76.44,0.37,2.1
2012,2,6,32.71,24.08,74.38,0,2.7
2012,2,7,33.42,24.06,73.5,0,3
2012,2,8,33.67,23.7,75.31,0.12,2.71
2012,2,9,31.51,24.65,77.5,0.17,3.31
2012,2,10,32.73,24.21,71.81,0.03,3.12
2012,2,11,33.59,24.41,69.69,0.01,2.38
2012,2,12,32.93,24.31,70.62,0.21,2.28
2012,2,13,33.87,24.61,68.88,0.56,2.01
2012,2,14,34.01,24.57,71.06,0.37,2.58
2012,2,15,33.67,24.87,70.62,0.06,2.62
2012,2,16,34.7,24.96,70.12,0.22,2.51
2012,2,17,30.68,25.2,77.38,9.61,1.68
2012,2,18,26.95,22.87,82.94,22.34,3.28
2012,2,19,30,22.12,66.06,0.01,3.13
2012,2,20,32.16,20.22,60.25,0,3.29
2012,2,21,33.67,21.73,60.12,0,2.05
2012,2,22,34.82,24.4,64.75,0,2.32
2012,2,23,32.74,25.21,73.44,0.94,3.09
2012,2,24,33.46,25.33,74.94,0.2,3.12
2012,2,25,32.29,25.3,77.31,0.07,3.02
2012,2,26,32.86,25.66,74.38,0.01,3.03
2012,2,27,31.62,25.73,79.88,0.44,4.24
2012,2,28,31.9,25.53,77.44,0.14,4.18
2012,2,29,33.41,25.15,69.62,0.06,3.69
2012,3,1,33.15,25.25,72.06,0.07,3.21
2012,3,2,31.73,25.57,75.75,1.86,3.4
2012,3,3,32.99,25.6,74.69,0.49,3.8
2012,3,4,31.83,25.35,75.06,2.3,3.35
2012,3,5,34.22,24.61,69.94,0.01,3.32
2012,3,6,33.62,24.76,72.06,0,3.96
2012,3,7,33.39,25.29,71.69,0.64,3.53
2012,3,8,29.19,25.8,82.5,5.97,3.04
2012,3,9,31.86,25.1,76,0.93,3.06
2012,3,10,31.08,25.82,77.56,9.56,2.91
2012,3,11,30.41,24.87,76.62,1.44,2.48
2012,3,12,34.65,23.88,66.06,1.13,3.82
2012,3,13,34.22,25.27,69.12,0.23,2.9
2012,3,14,31.67,26.13,75.12,1.49,1.92
2012,3,15,30.58,25.8,79,1.55,2.45
2012,3,16,30.67,25.33,76.44,0.23,3.17
2012,3,17,30.84,25.86,77.81,0.28,3.95
2012,3,18,31.49,25.87,77.44,4.45,3.76
2012,3,19,32.95,25.37,74.06,1.37,3.67
2012,3,20,33.8,25.67,70.5,0.09,3.6
2012,3,21,34.91,25.08,64.38,0.01,3.38
2012,3,22,34.76,24.24,63.69,0,3.34
2012,3,23,34.72,24.85,66.94,0,3.29
2012,3,24,31.9,24.15,71.94,3.72,2.83
2012,3,25,30.69,23.61,71.69,1.88,2.95
2012,3,26,30.55,25.89,73.75,4.12,1.85
2012,3,27,32.73,25.12,69.5,1.37,3.32
2012,3,28,34.56,25.74,66.38,0.31,2.38
2012,3,29,34.05,26.67,64.81,0.29,2.12
2012,3,30,34.82,26.01,64.12,0.08,2.45
2012,3,31,33.15,27.28,70.5,5.82,2.23
2012,4,1,29.95,24.15,64.25,0.77,2.71
2012,4,2,33.53,24.33,59.44,0.06,2.31
2012,4,3,34.62,26.19,66.38,4.25,2.01
2012,4,4,29.61,25.98,81.62,2.38,3.7
2012,4,5,30.85,25.45,76.44,2.13,1.92
2012,4,6,31.03,25.82,77.31,0.54,2.4
2012,4,7,34.94,25.47,63.31,2.24,2.41
2012,4,8,32.4,24.9,68.38,0.9,2.6
2012,4,9,34.01,26.37,67,1.62,2.05
2012,4,10,34.07,26.04,67,1.07,2.38
2012,4,11,34.23,26.51,67.5,0.37,3.52
2012,4,12,32.79,26.59,71.31,0.08,3.8
2012,4,13,31.12,26.55,77.25,0.52,3.05
2012,4,14,31.83,26.56,74,1.52,2.55
2012,4,15,31.86,26.44,76.5,0.46,2.84
2012,4,16,31.36,26.55,76.31,0.27,3.34
2012,4,17,33.06,26.69,70.62,0.32,3.81
2012,4,18,32.58,26.98,71.12,0.75,3.88
2012,4,19,33.61,26.89,71.62,0.35,3.76
2012,4,20,34.37,26.62,69.94,0.1,4.08
2012,4,21,33.94,27.52,73.88,0.2,4.28
2012,4,22,33.92,26.78,73.69,1,4.27
2012,4,23,31.95,27.65,75.75,2,4.02
2012,4,24,32.12,27.56,77.25,0.87,4.1
2012,4,25,33.99,27.62,69.75,0.03,3.9
2012,4,26,32.37,27.91,74.5,0.34,3.38
2012,4,27,32.6,28.03,74,1.12,4.23
2012,4,28,31.05,27.83,79.5,0.72,5.22
2012,4,29,32.26,27.73,76.62,2.68,3.8
2012,4,30,34.52,27.62,67.31,1.71,3.45
2012,5,1,32.91,27.89,72.81,1.43,3.12
2012,5,2,31.45,27.62,76.38,2.1,3.49
2012,5,3,32.58,27.23,74.56,1.79,2.97
2012,5,4,31.49,26.87,76.94,8.63,3.37
2012,5,5,29.61,26.52,85,15.17,4.01
2012,5,6,29.83,26.04,79.25,3.35,3.77
2012,5,7,31.07,26.35,77.69,11.19,4.07
2012,5,8,31.91,25.78,71.81,16.92,3.06
2012,5,9,32.69,26.37,70.94,4.37,2.85
2012,5,10,32.26,26.94,72.31,2,2.51
2012,5,11,33.5,27.23,71.44,0.72,2.76
2012,5,12,33.31,27.21,70.88,2.32,3.53
2012,5,13,32.62,27.01,72.5,1.52,3.95
2012,5,14,32.94,26.94,71.38,0.89,4.5
2012,5,15,32.17,27.36,74.81,19.92,3.74
2012,5,16,29.65,26.46,85.69,18.69,3.62
2012,5,17,30.3,25.76,80.69,17.83,4.09
2012,5,18,31.05,25.83,77.75,5.5,3.7
2012,5,19,31.19,26.11,78.81,11.74,4.48
2012,5,20,32.19,25.59,75.75,3.15,4.55
2012,5,21,32.21,26.69,75.31,2.37,4.26
2012,5,22,32.47,26.3,74.19,2.84,4.43
2012,5,23,30.79,26.58,80.81,2.6,4.39
2012,5,24,29.36,26.69,86.75,4.33,4.65
2012,5,25,30.12,26.18,83.38,4.28,3.88
2012,5,26,30.83,26.05,81.06,9.34,4.59
2012,5,27,30.77,26.48,81,6.18,5.27
2012,5,28,29.45,26.01,84.69,3.93,5.4
2012,5,29,29.54,25.98,82.25,2.96,5.41
2012,5,30,29.81,25.96,81.94,4.72,4.38
2012,5,31,31.19,25.57,79.44,1.31,3.67
2012,6,1,29.47,26.38,86,15.44,3.52
2012,6,2,30.83,25.54,83.5,7.39,3.44
2012,6,3,30.61,25.77,81.69,3.29,4.66
2012,6,4,30.3,25.86,81.75,3.75,4.8
2012,6,5,29.81,25.72,85.56,17.01,4.13
2012,6,6,29.48,26.15,86.88,14.91,4.38
2012,6,7,28.33,25.82,90.19,18.78,4.05
2012,6,8,30.05,26.11,85.69,3.98,5.5
2012,6,9,29.9,26.06,83.5,7.01,6.44
2012,6,10,29.65,26.25,84.19,5.83,6.76
2012,6,11,29.23,25.76,83.69,2.2,5.43
2012,6,12,29.9,25.38,81,7.84,5.4
2012,6,13,30.98,25.4,79.44,0.78,3.88
2012,6,14,30.06,26.03,81.31,0.29,4.26
2012,6,15,30.78,25.96,78.94,2.65,4.77
2012,6,16,29.76,25.78,83.44,3.25,5.52
2012,6,17,28.84,26.13,85.5,5.64,5.11
2012,6,18,30.79,25.95,77.75,1.54,5.74
2012,6,19,30.79,26,77.31,0.46,5.42
2012,6,20,30.79,25.29,79.12,0.62,5.31
2012,6,21,30.67,25.51,79.19,1.25,4.32
2012,6,22,30.5,25.69,80.06,0.33,3.83
2012,6,23,30.88,25.44,79.56,0.31,3.69
2012,6,24,29.58,25.76,81.44,0.27,3.53
2012,6,25,30.62,25.76,80.31,1.95,4.17
2012,6,26,29.05,25.85,84.06,6.14,3.99
2012,6,27,30.67,25.07,74.62,4.13,4.41
2012,6,28,31.82,25.16,74.69,0.36,4.34
2012,6,29,30.43,25.44,79.06,0.43,5.02
2012,6,30,29.39,26.07,81.56,1.36,5.09
2012,7,1,30.33,25.22,77.81,4.2,4.56
2012,7,2,30.37,25.51,80.94,6.73,3.52
2012,7,3,31.69,25.58,78.31,7.59,3.94
2012,7,4,29.71,25.44,81.81,15.47,4.09
2012,7,5,29.09,25.39,83.44,12.27,4.1
2012,7,6,28.78,25.62,84.75,4.42,4.51
2012,7,7,29.72,25.11,83.19,8.56,4
2012,7,8,27.82,25.55,88.81,6.77,3.51
2012,7,9,28.57,24.95,86.06,7.19,2.69
2012,7,10,29.6,25,85.12,6.95,2.28
2012,7,11,29.83,25.19,85.12,10.88,3.48
2012,7,12,27.44,25.6,90.62,40.99,4.05
2012,7,13,28.83,24.94,86.5,16.37,4.49
2012,7,14,29.65,24.62,84.06,4.07,4.24
2012,7,15,30.43,25.14,81.56,0.97,3.83
2012,7,16,30.12,25.28,83.38,0.33,3.42
2012,7,17,31.08,25.51,80.5,1.03,4
2012,7,18,29.96,25.44,83.06,2.28,4.47
2012,7,19,28.87,24.54,83.31,1.69,3.54
2012,7,20,29.15,24.89,83.44,11.15,3.84
2012,7,21,30.49,24.75,80.69,4.69,4.14
2012,7,22,31.47,25.22,80,0.32,4.4
2012,7,23,30.59,25.37,82.38,0.43,5.02
2012,7,24,29.32,25.55,84.06,1.99,5.62
2012,7,25,29.56,24.74,80.5,3.51,5.66
2012,7,26,29.46,25.34,84.12,13.64,5.09
2012,7,27,29.19,24.45,83.62,3.78,4.82
2012,7,28,28.92,24.65,83.31,15.24,4.55
2012,7,29,30.45,24.73,78.44,9.87,5.48
2012,7,30,29.93,24.37,78.06,9.61,5.32
2012,7,31,29.91,24.87,74.75,1.59,5.8
2012,8,1,29.24,24.86,77.31,7.3,5.69
2012,8,2,29.24,24.62,76.81,5.42,5.71
2012,8,3,28.93,24.8,80.06,1.13,4.98
2012,8,4,30.15,25.02,76.69,0.02,4.56
2012,8,5,31.19,24.76,79.62,0.44,4.39
2012,8,6,30.24,25.33,78.31,1.96,4.56
2012,8,7,30.25,24.4,75.62,2.19,4.81
2012,8,8,29.06,25.36,80.31,2.58,4.32
2012,8,9,28.83,24.8,83.5,6.38,4.85
2012,8,10,30.44,24.65,79.75,3.32,5.04
2012,8,11,30.12,25.16,81.62,0.26,3.97
2012,8,12,30.38,24.81,83.25,7.42,3.66
2012,8,13,29.75,24.91,82.5,1.82,4.23
2012,8,14,30.53,25.05,81.69,5.01,4.47
2012,8,15,30.78,24.82,80.62,1.82,3.73
2012,8,16,29,24.55,82,11.43,3.59
2012,8,17,30.83,24.58,80.19,3.06,4.27
2012,8,18,29.79,25.37,81.81,2.5,4.88
2012,8,19,30.05,24.97,81.75,5.14,3.6
2012,8,20,31.43,24.89,76.44,1.41,2.88
2012,8,21,31.19,25.32,79.44,1.39,3.37
2012,8,22,26.8,24.55,89.06,2.34,3.88
2012,8,23,29.16,24.82,85.25,1.47,3.18
2012,8,24,30.07,24.02,81.44,3.24,3.67
2012,8,25,30,25.04,83.25,4.78,3.75
2012,8,26,30.13,25.15,83.12,6.93,3.39
2012,8,27,29.58,24.76,82.5,13.43,4.2
2012,8,28,29.43,24.61,83.5,3.47,4.35
2012,8,29,28.7,25.15,85.19,1.9,3.8
2012,8,30,29.47,25.23,83.44,1.41,3.95
2012,8,31,29.58,24.71,81.06,3.12,4.05
2012,9,1,29.19,24.68,83.88,4.31,3.79
2012,9,2,29.08,24.9,86.38,7.73,4.23
2012,9,3,30.73,24.85,80.5,6.65,4.01
2012,9,4,28.76,24.87,86.44,4.15,3.91
2012,9,5,28.46,24.7,86.81,19.75,3.78
2012,9,6,27.3,25.16,93.94,50.17,3.88
2012,9,7,28.76,25.02,88.5,9.47,4.98
2012,9,8,29.05,25.01,85.75,0.85,3.82
2012,9,9,28.51,25.3,84.44,0.11,2.26
2012,9,10,29.87,24.8,83.12,7.43,2.47
2012,9,11,29.32,25.15,85.94,4.67,2.95
2012,9,12,28.78,24.7,85.75,3.22,3.53
2012,9,13,26.87,24.76,89.81,6.59,3.37
2012,9,14,26.98,24.25,88.94,22.97,4.04
2012,9,15,27.84,23.86,87.25,34.33,2.5
2012,9,16,27.85,24.46,90.75,28.74,2.73
2012,9,17,27.07,24.74,91.31,15.55,4.3
2012,9,18,29.33,24.68,85.88,22.11,2.92
2012,9,19,27.32,25.1,89.81,10.63,3.12
2012,9,20,27.8,24.58,89,15.64,3.22
2012,9,21,28.71,24.83,87.69,24.55,2.98
2012,9,22,28.03,25.37,89.44,4.19,3.38
2012,9,23,30,24.9,87.06,7.08,3.11
2012,9,24,27.9,25.2,89.31,11.11,2.84
2012,9,25,29,25.26,87.38,5.62,2.52
2012,9,26,29.37,25.65,84.06,6.71,1.42
2012,9,27,28.15,24.89,89.5,28.75,2.48
2012,9,28,26.48,24.26,87.94,23.32,2.52
2012,9,29,27.23,23.75,87.62,22.8,2.28
2012,9,30,28,24.15,89.06,19.56,2.34
2012,10,1,28.39,24.26,86.38,7,2.3
2012,10,2,29.65,25.18,84.56,4.58,1.87
2012,10,3,29.82,24.99,85.5,12.93,2.29
2012,10,4,30.58,25.51,83.56,6.38,3.06
2012,10,5,29.77,25.54,83.69,10.86,2.76
2012,10,6,26.58,24.99,90.56,18.19,2.91
2012,10,7,27.34,23.97,89.75,14.25,3.31
2012,10,8,26.75,22.64,87.88,13.01,2.46
2012,10,9,27.73,24.05,90.88,13.17,2.16
2012,10,10,30.56,24.4,80.25,4.05,1.03
2012,10,11,30.94,24.23,79.69,2.25,1.55
2012,10,12,31.04,24.66,77.06,1.34,0.99
2012,10,13,31.37,25.26,75.44,2.41,1.27
2012,10,14,29.49,26.23,76.31,1.97,0.95
2012,10,15,28.83,24.83,79.94,7.19,1.24
2012,10,16,29.95,24.68,78.62,3.74,1.45
2012,10,17,30.57,24.96,79.12,12.87,2.16
2012,10,18,29.77,23.61,83.56,1.92,2.74
2012,10,19,30.92,22.98,79.06,0.65,2.51
2012,10,20,31.15,23.94,76.06,0.42,2.12
2012,10,21,31.33,24.87,79.06,0.19,2.03
2012,10,22,30.63,24.69,83.62,0.55,2.77
2012,10,23,26.89,24.96,90.62,7.05,2.27
2012,10,24,28,24.52,86.69,4.18,2.17
2012,10,25,30.61,24.33,83.69,2.9,2.1
2012,10,26,31.17,24.2,81.69,0.88,2.45
2012,10,27,30.58,23.53,81.69,0.33,2.86
2012,10,28,30.82,24.86,78.38,0.1,1.94
2012,10,29,30.66,26.61,77.12,4.12,1.12
2012,10,30,30.52,26.23,80,12.5,1.29
2012,10,31,26.05,24.8,91.88,8.8,3.2
2012,11,1,28.8,22.98,83.94,0.2,3.2
2012,11,2,29.53,23.51,79.56,0.24,2.49
2012,11,3,30.32,23.77,74.25,0.29,1.51
2012,11,4,31.08,25.6,73.12,1.76,1.21
2012,11,5,31.07,24.58,74,2.93,1.07
2012,11,6,29.61,25.56,80.06,3.43,1.34
2012,11,7,30.9,25.12,76.88,1.12,1.03
2012,11,8,30.97,26,78,0.54,1.41
2012,11,9,31.23,25.51,79.62,1.09,1.65
2012,11,10,30.85,26.7,76.56,0.42,0.95
2012,11,11,30.41,25.95,80.75,6.28,1.78
2012,11,12,27.98,25.11,87.94,7.11,2.23
2012,11,13,29.09,24.69,86.44,2.14,2.66
